,Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target,Cluster
5187,-0.0336389482543432,0.2189184333453108,-0.188052378450131,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.4853420195439739,0.4935988620199146,0.2638545847483791,0.1137828711756881,-0.1475020947104593,4.484142685337523,-0.0780313310622559,0.2544111761923818,1,0
15107,0.5755966929611019,0.2189184333453108,0.003028426035325,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,0
18105,-0.1097934034062738,0.5586592178770949,-0.0567405214274346,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,0
1443,0.4232877826572406,0.2189184333453108,0.2566039827134339,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.350624248980725,-0.0780313310622559,0.2544111761923818,1,0
303,0.34713332750531,0.2189184333453108,-0.0195635735836151,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.4486861675756073,0.4935988620199146,0.2638545847483791,0.1137828711756881,-0.1475020947104593,4.447054230793968,0.756793945600029,0.2544111761923818,1,0
17890,-0.1097934034062738,0.2189184333453108,0.1022458252834817,0.2539682539682539,0.7366385038463464,0.4550110249662138,0.4486861675756073,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.083587376267128,0.3393813072688865,0.2544111761923818,0,0
226,-0.0336389482543432,0.2189184333453108,-0.0975518755777782,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.2255900621118012,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.086059939903365,-0.0780313310622559,0.2544111761923818,0,0
3546,0.1948244172014487,0.2189184333453108,-0.6443218035150113,0.2631981637337414,0.344281026291782,0.4550110249662138,0.305159165751921,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,4.350624248980725,0.589828890267572,0.2544111761923818,1,0
6784,-0.3382567688620658,0.2189184333453108,-0.0711835006559653,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.4853420195439739,0.4935988620199146,0.2638545847483791,0.1137828711756881,-0.1475020947104593,4.447054230793968,-0.0780313310622559,0.2544111761923818,1,0
14460,0.34713332750531,0.2189184333453108,0.2869096311339812,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.0411343097538173,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,3.9154530490030113,0.255898779602658,0.2544111761923818,0,0
13149,0.804060058416894,0.2189184333453108,-0.3110921752855825,0.2631981637337414,0.344281026291782,0.1073124406457739,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,1,1
29368,0.34713332750531,0.2189184333453108,-0.1737419036181924,0.2631981637337414,0.344281026291782,0.0702875399361022,0.2706473214285714,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,0,1
28420,0.6517511481130326,0.2189184333453108,-0.258393283840983,0.2001799370220423,-0.0480764512627823,0.1073124406457739,0.2706473214285714,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,1,1
13872,0.6517511481130326,0.2946298984034833,-0.2574373592655691,0.2001799370220423,-0.0480764512627823,0.0837837837837837,0.2255900621118012,0.0393700787401574,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,0,1
29729,0.5755966929611019,0.2189184333453108,-0.2333688820846034,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2029262086513995,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,1,1
29216,0.5755966929611019,0.2189184333453108,-0.235839142621069,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.2255900621118012,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.255898779602658,0.2544111761923818,0,1
4415,0.6517511481130326,0.2189184333453108,-0.204085410437766,0.2001799370220423,-0.0480764512627823,0.4550110249662138,0.1339069642376983,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,0.255898779602658,0.2544111761923818,1,1
5337,0.4994422378091713,0.2189184333453108,-0.1951129698685346,0.2001799370220423,-0.0480764512627823,0.0967351874244256,0.0411343097538173,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,0.3393813072688865,0.2544111761923818,0,1
23165,0.5755966929611019,0.2189184333453108,-0.2258066668791015,0.2631981637337414,0.344281026291782,0.1073124406457739,0.1242362525458248,0.0663344752413578,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
2082,0.5755966929611019,0.2189184333453108,-0.1951129698685346,0.2631981637337414,0.344281026291782,0.1073124406457739,0.1339069642376983,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,1
8286,-0.6428745894697885,0.2189184333453108,0.3515907058704024,0.1643278421801911,-0.4404339288173468,0.1073124406457739,0.1339069642376983,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
3628,-0.6428745894697885,0.2189184333453108,0.2794231327265318,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.1242362525458248,0.0393700787401574,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.110091743119266,0,2
7629,-0.7951834997736498,0.2189184333453108,0.2753438902314488,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.116514690982776,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
1606,-0.8713379549255804,0.2189184333453108,0.2799247565136302,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
29142,-0.8713379549255804,0.2189184333453108,0.2386874953742408,0.1643278421801911,-0.4404339288173468,0.4550110249662138,0.2706473214285714,0.4557277032993497,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.0544554455445544,0,2
20649,-0.6428745894697885,0.2189184333453108,0.1274216606359664,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.0411343097538173,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
22666,-0.9474924100775112,0.2189184333453108,0.2351193412660127,0.1643278421801911,-0.4404339288173468,0.1073124406457739,0.0411343097538173,0.0663344752413578,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.4954439693933983,0.2544111761923818,0,2
11114,-0.7951834997736498,0.2189184333453108,0.0646051120515902,0.1643278421801911,-0.4404339288173468,0.0837837837837837,0.305159165751921,0.1066891366346901,0.2638545847483791,0.1137828711756881,-0.1475020947104593,-0.218673350785262,-0.3284789140609414,0.2544111761923818,0,2
2639,-0.7190290446217191,0.2189184333453108,0.3605536818398772,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.3260869565217391,0.0393700787401574,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
7859,-0.7190290446217191,0.2189184333453108,0.3779590807922153,0.1643278421801911,-0.4404339288173468,0.0483987230975182,0.2029262086513995,0.1066891366346901,0.2638545847483791,0.3139546302661298,-0.1475020947104593,-0.218673350785262,-0.0780313310622559,0.2544111761923818,0,2
7788,0.6517511481130326,0.2189184333453108,-0.2038014724450688,0.5645756457564576,1.5213534589554754,0.0702875399361022,0.4853420195439739,0.1066891366346901,0.2638545847483791,0.3139546302661298,13.349483502255008,-0.218673350785262,0.756793945600029,0.2544111761923818,1,3
