Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target,Cluster
-0.49056567916592714,0.2189184333453108,-0.05663641083011233,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.061527057079318014,0.45572770329934975,0.26385458474837914,0.3139546302661298,0.23433144616310256,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
-0.6428745894697885,0.2189184333453108,-0.18885686942943977,0.16432784218019117,-0.44043392881734683,0.10731244064577398,0.27064732142857145,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-1.3302692460556833,0.25441117619238185,0,0
0.11866996204951806,0.2189184333453108,-1.1073962758048677,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.22559006211180124,0.014343343792021516,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
-1.404419140989095,0.2189184333453108,0.8515108650125982,0.05629770992366412,-1.2251488839264757,0.048398723097518276,0.22559006211180124,0.10668913663469018,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.3302692460556833,0.25441117619238185,0,0
0.49944223780917135,0.3870625662778367,0.16385090509901665,0.25396825396825395,0.7366385038463464,0.10731244064577398,0.1339069642376983,0.06633447524135783,0.27740492170022374,0.3139546302661298,-0.1475020947104593,4.92425901258771,-0.0780313310622559,0.3191489361702128,0,1
1.1086778790246166,0.3870625662778367,-0.2121492494303664,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.2029262086513995,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,4.083587376267128,0.756793945600029,0.25441117619238185,0,1
0.9563689687207553,0.28582866293034426,0.7462266573204781,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.44868616757560736,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,4.867390048954259,1.5916192222623138,0.3364485981308411,0,1
-1.0236468652294417,0.2189184333453108,0.8756455943918598,0.07195121951219512,-1.61750636148104,0.048398723097518276,0.061527057079318014,0.014343343792021516,0.1299715909090909,0.3139546302661298,-0.1475020947104593,3.742373594466421,-0.0780313310622559,0.25441117619238185,0,1
0.6517511481130326,0.3870625662778367,0.019525223411032116,0.25396825396825395,0.7366385038463464,0.4550110249662138,0.1339069642376983,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,1,2
0.19482441720144872,0.2946298984034833,-1.343377141535507,0.421658072193574,1.128995981400911,0.4550110249662138,0.32608695652173914,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,1,2
