Age,Workclass,Fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Target,Cluster
-0.4144112240139965,0.2189184333453108,-0.7329104572365364,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.04113430975381739,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.7458915523920838,0.25441117619238185,0,0
-0.7951834997736498,0.2189184333453108,0.25572377493607257,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.2029262086513995,0.45572770329934975,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
-1.3282646858371643,0.2189184333453108,-0.46405903655131836,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.1339069642376983,0.03937007874015748,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,0.33938130726888655,0.25441117619238185,0,0
-0.033638948254343236,0.2189184333453108,-0.1388932473144899,0.16432784218019117,-0.44043392881734683,0.10731244064577398,0.22559006211180124,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,0
-1.4805735961410256,0.2189184333453108,-0.6833443483113626,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.04113430975381739,0.014343343792021516,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-1.4137517737219116,0.25441117619238185,0,0
-1.175955775533303,0.2189184333453108,0.8896815958308578,0.07692307692307693,-0.8327914063719112,0.048398723097518276,0.12423625254582485,0.03937007874015748,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.9128566077245408,0.054455445544554455,0,0
-1.404419140989095,0.2189184333453108,0.27889311514016374,0.054945054945054944,-2.0098638390356043,0.048398723097518276,0.2029262086513995,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.756793945600029,0.25441117619238185,0,0
-0.7190290446217191,0.28582866293034426,-0.4328353219543834,0.06294964028776978,-2.4022213165901687,0.4550110249662138,0.11651469098277609,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,2.5934095542570557,0.25441117619238185,0,0
0.8802145135688246,0.2189184333453108,0.22237052539390867,0.2631981637337414,0.34428102629178203,0.4550110249662138,0.44868616757560736,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,4.4470542307939676,-0.41196144172716986,0.25441117619238185,1,1
-0.33825676886206585,0.2189184333453108,0.09529880906215706,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.1339069642376983,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,4.867390048954259,-0.0780313310622559,0.25441117619238185,0,1
1.1086778790246166,0.3870625662778367,-0.2121492494303664,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.2029262086513995,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,4.083587376267128,0.756793945600029,0.25441117619238185,0,1
1.1086778790246166,0.2189184333453108,-0.7459810695003639,0.5645756457564576,1.5213534589554754,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,4.484142685337523,0.756793945600029,0.25441117619238185,1,1
0.9563689687207553,0.28582866293034426,0.7462266573204781,0.2001799370220423,-0.04807645126278239,0.4550110249662138,0.44868616757560736,0.49359886201991465,0.26385458474837914,0.11378287117568812,-0.1475020947104593,4.867390048954259,1.5916192222623138,0.3364485981308411,0,1
1.1086778790246166,0.2189184333453108,-0.3118777370653781,0.5645756457564576,1.5213534589554754,0.048398723097518276,0.44868616757560736,0.10668913663469018,0.26385458474837914,0.11378287117568812,-0.1475020947104593,3.6484161762894147,1.090724056264943,0.25441117619238185,1,1
-1.0236468652294417,0.2189184333453108,0.8756455943918598,0.07195121951219512,-1.61750636148104,0.048398723097518276,0.061527057079318014,0.014343343792021516,0.1299715909090909,0.3139546302661298,-0.1475020947104593,3.742373594466421,-0.0780313310622559,0.25441117619238185,0,1
-1.0236468652294417,0.2189184333453108,-1.0875963331141165,0.421658072193574,1.128995981400911,0.048398723097518276,0.305159165751921,0.10668913663469018,0.27740492170022374,0.11378287117568812,-0.1475020947104593,2.4813661399855484,-0.0780313310622559,0.3191489361702128,0,1
0.6517511481130326,0.3870625662778367,0.019525223411032116,0.25396825396825395,0.7366385038463464,0.4550110249662138,0.1339069642376983,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,1,2
0.6517511481130326,0.3870625662778367,0.07133444247851374,0.421658072193574,1.128995981400911,0.10731244064577398,0.44868616757560736,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
0.19482441720144872,0.2946298984034833,-1.343377141535507,0.421658072193574,1.128995981400911,0.4550110249662138,0.32608695652173914,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,1,2
-0.8713379549255804,0.28582866293034426,-0.34308252246279985,0.421658072193574,1.128995981400911,0.048398723097518276,0.44868616757560736,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
0.6517511481130326,0.2946298984034833,-0.6499437757704157,0.5645756457564576,1.5213534589554754,0.4550110249662138,0.44868616757560736,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.49544396939339835,0.25441117619238185,1,2
1.4132956996323391,0.2946298984034833,0.09228906633956678,0.5645756457564576,1.5213534589554754,0.10731244064577398,0.04113430975381739,0.06633447524135783,0.1299715909090909,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,2
1.7940679753919924,0.2189184333453108,0.5950675346082477,0.5645756457564576,1.5213534589554754,0.048398723097518276,0.44868616757560736,0.10668913663469018,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,2.4264444989245986,0.25441117619238185,0,2
-0.4144112240139965,0.2189184333453108,0.05471460530597123,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.48534201954397393,0.45572770329934975,0.26385458474837914,0.3139546302661298,0.44448161340952735,-0.21867335078526204,1.5916192222623138,0.25441117619238185,0,2
-1.0236468652294417,0.2189184333453108,1.6800703215022847,0.2001799370220423,-0.04807645126278239,0.048398723097518276,0.1339069642376983,0.014343343792021516,0.26385458474837914,0.11378287117568812,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
-0.2621023137101352,0.2689601250977326,1.7257275507279939,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.32608695652173914,0.45572770329934975,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
0.042515506897587416,0.3870625662778367,0.6209910733415016,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.25441117619238185,0,3
0.49944223780917135,0.2189184333453108,1.4010444560787507,0.16432784218019117,-0.44043392881734683,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.33938130726888655,0.25441117619238185,0,3
-0.18594785855820453,0.28582866293034426,1.1741590707141782,0.421658072193574,1.128995981400911,0.10731244064577398,0.04113430975381739,0.06633447524135783,0.1299715909090909,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,0.33938130726888655,0.25441117619238185,1,3
-0.33825676886206585,0.2189184333453108,1.508410875717317,0.5645756457564576,1.5213534589554754,0.4550110249662138,0.22559006211180124,0.45572770329934975,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,-0.0780313310622559,0.054455445544554455,0,3
-1.404419140989095,0.2189184333453108,1.9107510113692432,0.16432784218019117,-0.44043392881734683,0.048398723097518276,0.27064732142857145,0.03937007874015748,0.26385458474837914,0.3139546302661298,-0.1475020947104593,-0.21867335078526204,1.5916192222623138,0.25441117619238185,0,3
