,0,1,2,3,4,5,6,7,8,9,10,11,Target
0,0.9419314451220816,0.2790513833992095,-0.7426659886172403,-0.4385172442427665,0.1040673657451541,0.4792711467736543,0.2624945340432646,0.1136533878106911,13.171110248293711,-0.2188512639172212,-0.494840288416696,0.2531136418706082,1
1,0.7751970262961418,0.3904694167852062,0.07555867689311863,0.5976590942946616,0.4542949448878753,0.4792711467736543,0.2624945340432646,0.1136533878106911,3.1464266297503296,5.551084308417729e-06,1.83973070039137,0.1936799184505606,1
2,-0.17842958283618918,0.217811964784712,1.583772585502398,-0.04667216968991082,0.048079561042524,0.2252701579384871,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,2.029635212161788,0.1936799184505606,0
3,-0.8413018992931731,0.217811964784712,0.21504024979121406,-1.273868840197871,0.1040673657451541,0.4792711467736543,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.41616611768903405,0.2531136418706082,0
4,1.509150073145416,0.2790513833992095,-1.379562394782269,-1.43416660309245,0.048079561042524,0.0407908428720083,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.832858641737962,0.2531136418706082,1
5,0.11738368089006557,0.2672147995889003,-0.43279384702483575,-0.631952015962814,0.4542949448878753,0.13653603034134,0.2624945340432646,0.3125962830640139,2.242632509218793,5.551084308417729e-06,-0.4614323224574114,0.2531136418706082,1
6,0.5598260306378593,0.217811964784712,-0.5236644093096321,-0.7792985803109559,0.1040673657451541,0.0660146699266503,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.24247478301357786,0.2531136418706082,0
7,0.4659014007401223,0.217811964784712,-0.6935862890544902,1.0379219388779508,0.1040673657451541,0.0407908428720083,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,0.22345652111725495,0.2531136418706082,0
8,-0.8595924889871527,0.2951612903225806,1.93745391849703,-1.1676921695113445,0.048079561042524,0.1226828446241995,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.39332934521307444,0.2531136418706082,0
9,2.6985248576134273,0.217811964784712,-0.471090314874891,0.9171514383087895,0.4542949448878753,0.3145491803278688,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.40307721259668206,0.2531136418706082,0
10,-0.863205572737415,0.217811964784712,-1.4774497880640904,-1.050771195062373,0.0947533281127643,0.4502748625687156,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.4295050004005285,0.2531136418706082,0
11,-1.3293558761064967,0.217811964784712,-0.3073488532479796,-1.6911702953146168,0.4542949448878753,0.3145491803278688,0.2624945340432646,0.1136533878106911,0.0,4.522341059380532,-0.4901240480865051,0.2531136418706082,0
12,0.2512667821262549,0.217811964784712,-0.43962434084767604,-1.027465784398154,0.1040673657451541,0.4792711467736543,0.2624945340432646,0.1136533878106911,0.0,5.551084308417729e-06,-1.4278929098258144,0.2531136418706082,1
13,-1.543214981699297,0.217811964784712,-1.0453337855359415,-1.271412279567006,0.048079561042524,0.2063903281519861,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,1.752401951119737,0.2531136418706082,0
14,-0.8667980228068178,0.217811964784712,-0.7651287982619318,0.47102250811181345,0.4542949448878753,0.4502748625687156,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-1.2840386950932836,0.2531136418706082,0
15,0.07911204493936069,0.217811964784712,-0.46328697836452715,-1.0585459535834882,0.4542949448878753,0.4502748625687156,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-1.1691003646932105,0.2531136418706082,1
16,-0.21040119100805105,0.217811964784712,1.668565126469393,-0.589325842173426,0.0947533281127643,0.4502748625687156,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.9250482212543509,0.2531136418706082,0
17,-1.3640786442299158,0.217811964784712,0.3835312323855787,-0.8966657482063102,0.048079561042524,0.1164522681110358,0.1263307310149042,0.3125962830640139,0.0,5.551084308417729e-06,0.17781415909996862,0.2531136418706082,0
18,-0.4893546822162299,0.2790513833992095,-1.1116856319326007,-1.565915495984907,0.048079561042524,0.13653603034134,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,1.7703295641337218,0.2531136418706082,0
19,0.3268524568755716,0.217811964784712,1.7335623095793213,-1.9747963577299341,0.048079561042524,0.1226828446241995,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,2.143732987075666,0.2531136418706082,0
20,0.45870094924446214,0.217811964784712,-1.2148959890833209,-0.046672169687762007,0.4542949448878753,0.1226828446241995,0.2624945340432646,0.3125962830640139,0.0,4.767525815421435,1.0526108996467434,0.2531136418706082,0
21,-0.3488284341235752,0.217811964784712,-1.3378775131218947,0.9765264351966068,0.048079561042524,0.4792711467736543,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.43189263418058915,0.2531136418706082,0
22,-0.3292860759129483,0.217811964784712,0.040163906981872,-1.301486743339231,0.048079561042524,0.4792711467736543,0.2624945340432646,0.3125962830640139,0.0,5.551084308417729e-06,-0.5972661234832617,0.2531136418706082,0
